path,label,keep,group_id,sha256,phash,width,height,mode,format,bytes,fold
Potato___Early_blight/95cd8c85-b3b1-4d90-828d-1c93ea98977a___RS_Early.B 9109.JPG,Potato___Early_blight,True,576,cfa70b935b715872e449c0f999a154516fafccbb931fe427e4b8e501952312e2,a0dff7c0c403972d,256,256,RGB,JPEG,19762,4
Potato___Early_blight/95d42b98-1945-4cb3-ab27-0dbd56def41b___RS_Early.B 8866.JPG,Potato___Early_blight,True,577,1849bb05f8cf1d9a7dea622cc3230fa2507984ec678ee4e81673f2eac5d2e5c6,a910da4f8760df63,256,256,RGB,JPEG,18242,1
Potato___Early_blight/95fba7f6-23a4-4c3c-a2b9-335c5b4c3810___RS_Early.B 7743.JPG,Potato___Early_blight,True,578,5315a428ba385f3e94288ccea910161970f0bb2a083345d3cd6427041ceda14c,efd0acc3150f9a4c,256,256,RGB,JPEG,17698,3
Potato___Early_blight/96ab8c2b-9067-4af7-821c-b14a3c7e618f___RS_Early.B 8816.JPG,Potato___Early_blight,True,579,e094583781bf8f195c231ca0e4f0b443342f6a1413975f9f213aae2b769d6889,fde0e087ad9a90a9,256,256,RGB,JPEG,17675,0
Potato___Early_blight/97c1fe0d-72f6-421d-bb82-542f0766176c___RS_Early.B 7448.JPG,Potato___Early_blight,True,580,ccebd804b2e6fbbe9e8719e3b3cdd25474e3a8daa750b7b3bcec3f052b3d4058,efc4a14b951f9238,256,256,RGB,JPEG,17486,1
Potato___Early_blight/983cf28c-872f-423a-a774-41ed2939f249___RS_Early.B 7660.JPG,Potato___Early_blight,True,581,d9eb90a3643b66cb7ee2171c031dda7602a6b9166452d156ae580b04fc4326d6,efc1a843952cdb34,256,256,RGB,JPEG,19003,2
Potato___Early_blight/9846eead-9fc1-4c35-8b63-1adfbdf0b118___RS_Early.B 8325.JPG,Potato___Early_blight,True,582,7b5624ade7c690cea5d6e509fb998ba4b17b2fe339b40ed6570a8bdbf606e8df,ee62a1c9d41c9e39,256,256,RGB,JPEG,21760,3
Potato___Early_blight/985f3b47-d5ee-45d4-a020-f43ca80fb59e___RS_Early.B 9211.JPG,Potato___Early_blight,True,583,6e71ada0aaf057557a83a6b1a3ff8be23df1b05c644b7918a3d53d49a6292107,f2c4396a9485fb16,256,256,RGB,JPEG,19772,4
Potato___Early_blight/98d40b59-5c50-45b6-9b8b-268c40547334___RS_Early.B 8031.JPG,Potato___Early_blight,True,584,7ec08e32ea42d26401d1fdb78ce11a5b25e0dbcc43bcf05ed25afb5e0cab7302,be8db495229ec3c8,256,256,RGB,JPEG,20931,1
Potato___Early_blight/98de061b-990e-4395-a50a-975c0fab5a4a___RS_Early.B 7394.JPG,Potato___Early_blight,True,585,fd5f3ed8d92aae594afc6bed22e25f310f69d13e6c786a007a05adf3092ff228,fb998458956398e6,256,256,RGB,JPEG,19232,0
Potato___Early_blight/98efaa2d-7587-48e8-8c19-4f7483e395cb___RS_Early.B 6982.JPG,Potato___Early_blight,True,586,91f0c4b8b0a558fb58e29350cae679800c9a240c397067b4884a5d2c0287e937,fa58634e3849916f,256,256,RGB,JPEG,19786,2
Potato___Early_blight/992a06a6-1aeb-4876-b33e-4267aa1a0c43___RS_Early.B 7618.JPG,Potato___Early_blight,True,587,ea43eb4dd47fff988c6fc7816b0f70cd7ffb8757b440e2189f5940c33b360876,ff1fa2d58450cc62,256,256,RGB,JPEG,23022,3
Potato___Early_blight/993bc916-4517-45cf-a5bd-90ee95dd35fd___RS_Early.B 8452.JPG,Potato___Early_blight,True,588,b5fafec4a577e466d6d4a4c5e7e53ddab5f1a29722d5e569111a6857fa4637b4,fa2d84529b4399ce,256,256,RGB,JPEG,18970,4
Potato___Early_blight/996c0f04-a33a-4620-8971-469e009abae7___RS_Early.B 8869.JPG,Potato___Early_blight,True,589,a8d1efd08a2f790d133efb27f38c6924c26677a3446f41d38c83b8ac2503559b,fd3ae2e0b89594d0,256,256,RGB,JPEG,18762,2
Potato___Early_blight/99821810-926a-4ac4-9bc7-cbae991f7e68___RS_Early.B 7626.JPG,Potato___Early_blight,True,590,ffdb01b904bc1de623be7593f56e586a26e7b63e9154bbe2a8fc468ba392b3ba,ffd0916a3225d8b2,256,256,RGB,JPEG,22537,0
Potato___Early_blight/99d75573-472e-4f57-ab82-b49b78853d03___RS_Early.B 7847.JPG,Potato___Early_blight,True,591,0338d212f61c25be378a4a134e2aee43bcbc4b41dd25d5ca5f16a15fed62826e,a831fff690d98381,256,256,RGB,JPEG,22027,1
Potato___Early_blight/99fedd87-d173-4b2f-8bb1-26465641af4d___RS_Early.B 7372.JPG,Potato___Early_blight,True,592,41795deebfdd7f79263a56609e519ab717118075ae10833cbbde00d2bb37e65c,80e37fd6e00ec1f8,256,256,RGB,JPEG,20765,3
Potato___Early_blight/9a157bfb-073a-46b2-95c6-16792e30e03f___RS_Early.B 7409.JPG,Potato___Early_blight,True,593,cea187c681a3cc145f1846dc279bd14c151688958f0cbd2edfcab19e603ea12c,fa95e03087c31d6b,256,256,RGB,JPEG,18989,4
Potato___Early_blight/9b5f25b9-9f30-478a-9710-fc79dafaf62e___RS_Early.B 6739.JPG,Potato___Early_blight,True,594,2d861b9aa2ed1b34d73cae9dd2d2b998c4b82017269e987b3716713841b55197,d7a57a94a196499a,256,256,RGB,JPEG,21909,0
Potato___Early_blight/9badd590-45ed-4636-9590-b12342ea8a84___RS_Early.B 6944.JPG,Potato___Early_blight,True,595,440aaf50e8dae54dbcf91fc6210496b31391c6e035ddcc7e437873aa45125635,eadaa8cb95259435,256,256,RGB,JPEG,21342,1
Potato___Early_blight/9bc2ecbb-4a3c-43be-80ce-c6ac77e4b498___RS_Early.B 7145.JPG,Potato___Early_blight,True,596,60590639a6b229eff2c42e1b074937ad405a382931a1e6f7e339e4283538c9aa,aaf3d5c960a6871c,256,256,RGB,JPEG,19845,2
Potato___Early_blight/9bef32f0-dc02-4223-a378-6a41c6bfc7a9___RS_Early.B 8444.JPG,Potato___Early_blight,True,597,d15a4d7778df11cf7c68a813e7692dcc0d9f0d47ee948afb104607f792c22be4,eb90a1cbb5cb128d,256,256,RGB,JPEG,17830,3
Potato___Early_blight/9c77f930-5d28-4b1f-8274-30c2c2dc82fb___RS_Early.B 8347.JPG,Potato___Early_blight,True,598,5c3acb0981bff324831867234b90e63936bdfcb6e0000832438ee9590a9a5754,ba25b43f35349632,256,256,RGB,JPEG,20544,4
Potato___Early_blight/9ca7d203-7b7c-4f5c-911f-fc225f3c5b77___RS_Early.B 7557.JPG,Potato___Early_blight,True,599,2df753060f8ecee1e10723df4d33dafbd6edc6d49a4e3479b27ce2c960bc2dee,ff63e04d872c9c30,256,256,RGB,JPEG,18808,0
Potato___Early_blight/9cb0c796-fde2-406b-87fe-3926b722f8f7___RS_Early.B 8300.JPG,Potato___Early_blight,True,600,c05383b11559e8abe9bfc3799849a074c7c1b73cd4bb4cfcdacb431629bfb13c,fbc0948b9e9c9133,256,256,RGB,JPEG,19098,4
Potato___Early_blight/9cba8b9a-68a7-483a-bc77-6bacbbe7fc46___RS_Early.B 7588.JPG,Potato___Early_blight,True,601,4c25df6d57357d3a6336412afa62ad4b033eeebfbbe3392ff20492f1d25a72ff,fdd5a84a952d8a38,256,256,RGB,JPEG,17886,1
Potato___Early_blight/9cd81447-0701-4969-86aa-5f20269923c5___RS_Early.B 8790.JPG,Potato___Early_blight,True,602,acbf19ff3a650f535eb9bd595f412857e61f478b3a8b6bb59a7d28f693d6250d,eed0c5899e27d834,256,256,RGB,JPEG,19997,2
Potato___Early_blight/9ce9c6dc-b20c-47f8-91e0-31886945c4bb___RS_Early.B 8094.JPG,Potato___Early_blight,True,603,017829789d7aabd0625ee59d5154dc9da54defd7ee4a8ac5d2a632c57e49870e,b884d6dfa199cd24,256,256,RGB,JPEG,19955,3
Potato___Early_blight/9d0c69df-f5dc-4118-a654-ab40d100b9b6___RS_Early.B 8870.JPG,Potato___Early_blight,True,604,99e302c4e7122205e4372db384bb26970842cee23830cbace573669ff781db0d,fe2f85d492cac1c8,256,256,RGB,JPEG,17962,2
Potato___Early_blight/9d2f37ae-aa02-4b04-b0cb-9fe125cfdbe2___RS_Early.B 7691.JPG,Potato___Early_blight,True,605,3e8eb0f321954dbe046b7d2259e0b3d078948ebacb137ba0f95170f19244286d,fa39a427d6ca8a85,256,256,RGB,JPEG,19648,3
Potato___Early_blight/9db872fc-f367-4dfa-b1f7-23490bb4552b___RS_Early.B 8842.JPG,Potato___Early_blight,True,606,991ed579961f96dc2e4074c719e18c0acf87e7a9b7afb944d3e7713064f58b71,8a69bd71d025ca37,256,256,RGB,JPEG,21733,0
Potato___Early_blight/9e092cd4-dcd4-4f9b-a901-48ac13a6deb0___RS_Early.B 8343.JPG,Potato___Early_blight,True,607,2abb2547c4ccde9ac99812f49c96cee1f9923409d04ec557d7e003868b0a439f,ab85361b311ac7f8,256,256,RGB,JPEG,19738,1
Potato___Early_blight/9e506566-6697-4444-a2f3-a3931d34bbf3___RS_Early.B 6899.JPG,Potato___Early_blight,True,608,8a8031395843f5e0ed6ccb72152897e5f1dfeb449c43d350fd629a5ef3402eaa,aae5b582f087909f,256,256,RGB,JPEG,17999,4
Potato___Early_blight/9eb646d2-e908-43d1-8dd5-0d6b8dcb21eb___RS_Early.B 7569.JPG,Potato___Early_blight,True,609,c270a99c6fe4bfd5115f575962c48e4ba4fcc460366c14c747db471c7e8c3345,80e77f1070c3c3cf,256,256,RGB,JPEG,21326,1
Potato___Early_blight/9ebf9d7d-0cfe-44f5-9126-89c70d38321a___RS_Early.B 8986.JPG,Potato___Early_blight,True,610,3dd30914f6f0802f12bf6893f6d1c68f99e8a54c2d6a01a28914e4060cda01ca,8080f8df63386ff8,256,256,RGB,JPEG,19267,0
Potato___Early_blight/9fa151cd-43d7-42e1-9235-72f58c584a4b___RS_Early.B 8581.JPG,Potato___Early_blight,True,611,9d6239643005246e988b0d8795e0e0c898b9a8435a0f8e4716328ec319ac43e5,8885970ae96fe0fc,256,256,RGB,JPEG,17685,4
Potato___Early_blight/a01521f0-27be-4688-9d28-07d09ef80920___RS_Early.B 7119.JPG,Potato___Early_blight,True,612,7f5997ed9ae836ffb3ffa630d1e5e1892e9b7f9921f117037641e649574ceb93,ded4e10abaa96ab0,256,256,RGB,JPEG,19456,2
Potato___Early_blight/a02f78b3-da52-400a-ab11-7184df9ea485___RS_Early.B 8403.JPG,Potato___Early_blight,True,613,25401f245340dc2cb732f085494b7adb7467b7e60320e2c8c4e815f7ab4f7531,df2f28bca9d094d0,256,256,RGB,JPEG,18054,3
Potato___Early_blight/a08eec21-8500-4ac5-92a9-d9b14067f01c___RS_Early.B 8985.JPG,Potato___Early_blight,True,614,6f36554a8af825faedef141a87652ed1d5ae17c420ef239fc1d94d7cbbc1c0c4,807f7d60c347cf0c,256,256,RGB,JPEG,19099,0
Potato___Early_blight/a0d8a499-e9e4-4c88-829c-7c2270073735___RS_Early.B 8525.JPG,Potato___Early_blight,True,615,b12c3caa5d59afa0a49cb69bab1b1b095c36f38633314f7959cc3dfef200a9ab,eac8a5879d8d3899,256,256,RGB,JPEG,17046,1
Potato___Early_blight/a10b278a-fcce-4cf4-aada-254e89050be5___RS_Early.B 7524.JPG,Potato___Early_blight,True,616,302068db42b1dc2debb5afae5e22fe1d744cf9c49f4abe4a5fd1be57f82a5481,f524aa55b152536b,256,256,RGB,JPEG,19984,2
Potato___Early_blight/a1dd3cdf-0ff5-49f6-b66e-9b3632a07019___RS_Early.B 7833.JPG,Potato___Early_blight,True,617,64e2d063ece8a9d748216f9835a43e1d19d5309294b6e8345a07aa0b0a64fa1d,d5d5a842b72eb229,256,256,RGB,JPEG,20096,3
Potato___Early_blight/a29559c6-1d80-4486-a3c9-26986d6e28e0___RS_Early.B 6890.JPG,Potato___Early_blight,True,618,8eab9ff07c41569ffe81cc9c5d474d12490bafe0bbea793eefd4f7c002907633,dfe0e809a11595f6,256,256,RGB,JPEG,20999,4
Potato___Early_blight/a29ed5b2-153c-4f0e-a633-f698c9ff51d2___RS_Early.B 8840.JPG,Potato___Early_blight,True,619,052366d6d71d24086661640e2bf2b01c9f195ae9588b3e10c2eb2109b43e6fc4,8af1bf80f00fda07,256,256,RGB,JPEG,20605,2
Potato___Early_blight/a2fe15c2-1900-4fbd-9e69-771b1693cc68___RS_Early.B 7398.JPG,Potato___Early_blight,True,620,e8edf5a2fc82a3af2a257d1c31d76b54787680fd4fa1421eee8e29ff76055634,d740aa0bbf8a591d,256,256,RGB,JPEG,21127,3
Potato___Early_blight/a38df468-bb4a-4bb3-9ee9-a2dffae718e9___RS_Early.B 8690.JPG,Potato___Early_blight,True,621,037233a0a7b167d8012f085cd7eb8e1e8aca3d04fbf36042e43e4a85fafae504,aa63edc4849e95b8,256,256,RGB,JPEG,20581,0
Potato___Early_blight/a3ed964c-36f1-403c-8146-b2a3b79a352d___RS_Early.B 8310.JPG,Potato___Early_blight,True,622,78e781fac9f633e0ceb2d7962ed7320aa28837b44603ec6ec96d4aa9ac03d288,fac0858f1c21b3e7,256,256,RGB,JPEG,18001,1
Potato___Early_blight/a3fe02f0-6d49-4e9a-ba9a-ac26e8b65ca9___RS_Early.B 7560.JPG,Potato___Early_blight,True,623,34b3fce7fbd4c6fe16cec0c7e557b94cb15b7d5a535c4c02025fca817793732a,beb4f4da0908e5c6,256,256,RGB,JPEG,18475,4
Potato___Early_blight/a4168403-2458-4f28-84f7-949050905878___RS_Early.B 8450.JPG,Potato___Early_blight,True,624,a7b2dcc1c32f77877018174d1004f2c19646aeec0709ba81e4a0ed41b39dd588,ff5aa00e93a49c39,256,256,RGB,JPEG,19464,2
Potato___Early_blight/a41c6816-0755-4e55-b589-42b665a97a02___RS_Early.B 7064.JPG,Potato___Early_blight,True,625,0087a38268f30654dd6304fdb15bbdd5ee1f34a4597952d3dd2376918b2a417e,a06bfff4d880c187,256,256,RGB,JPEG,18843,0
Potato___Early_blight/a4ac4e39-1342-4b1d-806a-98789876a701___RS_Early.B 8953.JPG,Potato___Early_blight,True,626,2845af013a1257d3965ebc596f21ecf9373c20eba4c421e56442461a5a4b3a52,e5268abc9d5191da,256,256,RGB,JPEG,21475,1
Potato___Early_blight/a4cc86e3-ac4d-4b72-89a2-6cf106831908___RS_Early.B 7346.JPG,Potato___Early_blight,True,627,11bcf640bf3ed2f5d0a67019de450c919720cb0993b1e08b31b66e21d78b1629,f91fe330163298cb,256,256,RGB,JPEG,17253,3
Potato___Early_blight/a50c5f93-a5db-4eaf-9d82-2e420d2351e7___RS_Early.B 7060.JPG,Potato___Early_blight,True,628,7b4645afeac39ce8e25a87df74954bdaec858cfce0b1e952f093ad6a1f5e3f8c,ef1669361d373032,256,256,RGB,JPEG,17742,4
Potato___Early_blight/a5b278e7-448e-40ae-80c2-d286f2681d10___RS_Early.B 7900.JPG,Potato___Early_blight,True,629,904e8dbfb4bb685825887459242409a14e0df3542f8dd97fc09281a63274de3f,fa35aad49542526b,256,256,RGB,JPEG,20798,0
Potato___Early_blight/a5e73fd4-6d3e-4037-b440-f4e5234e4459___RS_Early.B 7645.JPG,Potato___Early_blight,True,630,fdd1f3e04a033377d2bc18bd6e1518edcdc4b2514bf7efe18b435c912f439648,abb1d59ac24b8761,256,256,RGB,JPEG,22122,2
Potato___Early_blight/a60106e3-e037-495f-8b5a-080adcb9bdd9___RS_Early.B 8561.JPG,Potato___Early_blight,True,631,162fb3dc8297eed46c3501138509ca4b81fe2b3c80bf5a6d592e4b9fd668e187,bb85b19ee709c449,256,256,RGB,JPEG,18494,1
Potato___Early_blight/a601dd4d-4e81-4327-9e4e-fd19262a1306___RS_Early.B 8265.JPG,Potato___Early_blight,True,632,ce483702f3d0bc4bef63eb61a6e2996071833130f2f40397955e87a9535dc5ba,abe8a4e597959c30,256,256,RGB,JPEG,20487,3
Potato___Early_blight/a6995958-6344-4d37-9b99-d3bc3d40ab67___RS_Early.B 7210.JPG,Potato___Early_blight,True,633,b6c1ac288f4d34c4cb4dfbee8ba6f862b2dcc6a3a2fb510c3d75c99524e60c3b,a3ce35cd9aa49932,256,256,RGB,JPEG,19726,4
Potato___Early_blight/a6dbc59a-ca8a-40e0-a896-3e2270d771bb___RS_Early.B 7195.JPG,Potato___Early_blight,True,634,7a2ade86768407ebc4415306850b1c1e663ea33d355b9e8cfd721d52443108e8,eadae0c2832f9e34,256,256,RGB,JPEG,19223,0
Potato___Early_blight/a6fef9f4-0006-4faa-95ab-3aadde49b229___RS_Early.B 8783.JPG,Potato___Early_blight,True,635,7b660f4d2293646d04da789d5b81cd53178cc56b7f5d5cf641b8ee2ee00d5ff4,ab71b917f08a406f,256,256,RGB,JPEG,20746,1
Potato___Early_blight/a801f66c-b8bc-42e5-ad5b-99f68d219fa9___RS_Early.B 8552.JPG,Potato___Early_blight,True,636,f02962abeb9cb9a7318b93a8af503130930de9d3229b2d0950754178afc928c8,ead2b0c38dcf8c89,256,256,RGB,JPEG,19740,4
Potato___Early_blight/a85029ca-881b-45a8-bb64-d8c77492a49d___RS_Early.B 8833.JPG,Potato___Early_blight,True,637,5551d503f8e75c52d676e7a806de73ea15c20dfc4e16555656e5dcd96d26a4b5,a001b1fecf798c47,256,256,RGB,JPEG,19572,2
Potato___Early_blight/a8933319-d98e-4e71-a2ac-e22f7e1bca08___RS_Early.B 7499.JPG,Potato___Early_blight,True,638,bb0d557b9e9a5e481d4932242f1d619eb779d262232cccd65a83a5ebeb0d4c81,fc3ce224a5979652,256,256,RGB,JPEG,18263,3
Potato___Early_blight/a89d6e67-d60e-49b5-8b87-e137b6a5181c___RS_Early.B 7472.JPG,Potato___Early_blight,True,639,f476cafcfc6f7af753fe1d1d31fb0ecc011faeb8bfc00b6b8272d5cf9d191c94,df69680fb1f41622,256,256,RGB,JPEG,18316,0
Potato___Early_blight/a938ba0c-780a-41e0-b26c-3c6b87047ac6___RS_Early.B 6878.JPG,Potato___Early_blight,True,640,4f33802551ead3aacb86bcb2d67bd85de5ad7a64c5e5a043cc2aef468e6e464c,fe86a0b597528a4b,256,256,RGB,JPEG,22043,1
Potato___Early_blight/a9659799-4093-4d84-855e-2f4382729c01___RS_Early.B 8784.JPG,Potato___Early_blight,True,641,b0687c1e59b2ef1bc62daa7ca92a51d2c380023b38eeafd7dd175b5eff18020a,ab05d55ecb488d63,256,256,RGB,JPEG,20075,2
Potato___Early_blight/aa0ad1ba-f08a-4376-82a1-fec51fbf6810___RS_Early.B 7478.JPG,Potato___Early_blight,True,642,909f49bcf30bcc67f2aa83f29dcbb63ea5d8806daa48064cda36cd9701f55069,8080fd9fc37cc770,256,256,RGB,JPEG,21596,3
Potato___Early_blight/aa342b8f-88f5-4d9d-9740-4b1b4147c590___RS_Early.B 7939.JPG,Potato___Early_blight,True,643,da8d780e31ee11f9fecb932d60096443afe9e2d1bebcd9c62f85c3bdfea8557b,aaa1bd5ef0f88701,256,256,RGB,JPEG,21200,4
Potato___Early_blight/aa687aac-2f1a-44d8-89aa-3f7d413b4763___RS_Early.B 8055.JPG,Potato___Early_blight,True,644,6d5dfed181868de0de57795e0ffe362ed7918809fd3375a0eccfc2924168d37a,aa42f461ca17ddd8,256,256,RGB,JPEG,19417,1
Potato___Early_blight/aa7e5986-6fa1-4b25-9861-cbae56886280___RS_Early.B 8545.JPG,Potato___Early_blight,True,645,1c62df70d168e58dc9a028c3280e08ecfeb65b5360231c14351d8c37dac0fb73,aa21b5d7d4be8270,256,256,RGB,JPEG,20585,2
Potato___Early_blight/aaa394b2-f7d5-41a5-97eb-acc4068ef72d___RS_Early.B 9155.JPG,Potato___Early_blight,True,646,e51cf11c27f9389b0cb0d67b0ccdf77fd5e4fb2e06ac0675e58f8e0f9cd8e78c,8b85ff1ee07c0370,256,256,RGB,JPEG,19968,3
Potato___Early_blight/ab0878eb-0310-4788-b2d7-14102cdd241e___RS_Early.B 7026.JPG,Potato___Early_blight,True,647,d3374a50293c8d4525fd747be625e04ecf6a1a9182de0e9e2aa3ca72a335511d,af633087f0357332,256,256,RGB,JPEG,20888,0
Potato___Early_blight/ab23a940-3124-4101-b562-08ca34a8334b___RS_Early.B 7790.JPG,Potato___Early_blight,True,648,43b637c526e9ef86841b1fbddd8f92d8c89689aef5e87b362eff604b1d5bdc0a,ff4ad529c01eca92,256,256,RGB,JPEG,20257,4
Potato___Early_blight/ab808dff-e0fc-42d0-ad9a-c4cb7f69e59b___RS_Early.B 9210.JPG,Potato___Early_blight,True,649,b9d9cdfe4266fc89a3c862c6bc9682587ad967d7c7f03ca317b362d30ab3db32,df1a29e5351292cb,256,256,RGB,JPEG,19848,2
Potato___Early_blight/abb9a8c4-5d0f-443a-b7c9-780036ffe76c___RS_Early.B 7380.JPG,Potato___Early_blight,True,650,16f4dcfda25b762e53e3302980810ad30c8456008d88cc12bbc5cea237b300a2,8ff0fd01d01fc30b,256,256,RGB,JPEG,21227,0
Potato___Early_blight/abfaeb8b-fe1e-48e6-ab8f-c9a72680420d___RS_Early.B 7427.JPG,Potato___Early_blight,True,651,92041ff3f3248bef45e09ec8648ade54817f92b9985917e37c71a2674dc3e0a3,8aeee5a06107569f,256,256,RGB,JPEG,19387,1
Potato___Early_blight/ac40d7e9-e650-40f1-b894-22f495febefd___RS_Early.B 7276.JPG,Potato___Early_blight,True,652,7fbc98aa30be9b4444bf4d9b5eaa48f7a595fb67580ea39bd5aacfbf6390550c,d5aaaad585468eca,256,256,RGB,JPEG,20324,3
Potato___Early_blight/ac6c3aea-ad58-4b46-b0d2-195dba86e0f6___RS_Early.B 7926.JPG,Potato___Early_blight,True,653,aa02be4adfc74cbe8bc9f89031daa5aca6357cbd66f0ad67380d73c657829cec,ead0a1ca9e9d90b5,256,256,RGB,JPEG,19115,4
Potato___Early_blight/acb59a95-cbe4-4602-9b8a-9adbf12899af___RS_Early.B 6754.JPG,Potato___Early_blight,True,654,36af59fb436d29225fd854bb2cb1afae2e392d9bc86b7c29352ca013e37f288c,82af3ff09e805a47,256,256,RGB,JPEG,23650,0
Potato___Early_blight/acb84d77-5b1c-4beb-be27-99fee467bf1f___RS_Early.B 7577.JPG,Potato___Early_blight,True,655,2eeb27272904c2f07824a7c3570109bc025f382fe7ed4a0f6a6c218eba6de7db,9adb4cc89bb48db0,256,256,RGB,JPEG,20093,2
Potato___Early_blight/acff9d5e-4b38-4817-a239-93c115a0b3ff___RS_Early.B 8993.JPG,Potato___Early_blight,True,656,7cdf707839c4c2312c1913c893f628e2499f9d610ab64fce59d437ba297f310a,a6a6a4c6349e98db,256,256,RGB,JPEG,18799,4
Potato___Early_blight/ad8c76f3-16b3-4d7f-a9e9-cbec8c398d34___RS_Early.B 6694.JPG,Potato___Early_blight,True,657,fc8d1307927f699a334fcaac8ffd5022806821d579513c4192064d5c8425beb3,80da3fe0b500779f,256,256,RGB,JPEG,21230,1
Potato___Early_blight/adc573cd-bbf3-4742-9bd5-1e3e6f27319a___RS_Early.B 8685.JPG,Potato___Early_blight,True,658,ff84aa37de997292f912f7e73b841b9fd633e6e967cadbe78497db3b4d85cdc7,d5f0ea83ab5e8d08,256,256,RGB,JPEG,20025,3
Potato___Early_blight/ae25f262-234e-4ee1-96ad-3e47ddfbea9d___RS_Early.B 6670.JPG,Potato___Early_blight,True,659,b02bb0e15d590ceea83cd4f95c50ebaff4f9d59cb6a8dedbce227b54aad4b3fc,d3ae60c547ce8c78,256,256,RGB,JPEG,19500,2
Potato___Early_blight/ae38f458-d36e-43ce-95a5-45b775692d8d___RS_Early.B 8644.JPG,Potato___Early_blight,True,660,7a7822467457ac4762e336a42f97a69a2ed1d3e11b711c57ac2dcad6b2f46e8b,ffb8a8f4851087ca,256,256,RGB,JPEG,20192,0
Potato___Early_blight/ae5a9be8-5bd6-4542-8766-6c7bb8c61ded___RS_Early.B 8182.JPG,Potato___Early_blight,True,661,f02d474a188fc66425d38195508a6759fb4f91e95c546f1f435b81a3222f5c8b,fb04e07885631ee7,256,256,RGB,JPEG,21419,1
Potato___Early_blight/aed93c24-f226-4dd4-b5fb-b1f2d1202c63___RS_Early.B 8363.JPG,Potato___Early_blight,True,662,7aa5a1f2b24ce02036ec55eb5cb6030b5e0c883368a46063d12f62902cfe6cae,8207bfd2f8a9c0e9,256,256,RGB,JPEG,20581,3
Potato___Early_blight/af0ee942-50f5-43a7-a9fe-486ba1f5f989___RS_Early.B 7700.JPG,Potato___Early_blight,True,663,9466b1f9691137d098cebe1786238ca6f2089499cf5143eaf3aeab46374d9ad7,ff2ba514c3d088cb,256,256,RGB,JPEG,19680,4
Potato___Early_blight/af3bb3a3-e022-45f3-b209-6b3b53f13a47___RS_Early.B 7333.JPG,Potato___Early_blight,True,664,da990be46d502bded87a38f13f6caf21c4c4c4c46e142ff7e861a69fec226237,dfb0a83cc1d09f83,256,256,RGB,JPEG,21096,0
Potato___Early_blight/af79e762-c2f7-4e37-926b-ce27dbc52fc4___RS_Early.B 6858.JPG,Potato___Early_blight,True,665,74b138bfdfd2ceb912580c5e6d8b7cebd9c44a534213076175d359740e3692be,becae0c1368ff00d,256,256,RGB,JPEG,22809,2
Potato___Early_blight/b05850b8-bfb9-487d-b0ba-8f406eba933e___RS_Early.B 6936.JPG,Potato___Early_blight,True,666,4b23e61b22ae7bb1c49bcacae2fb3ff13f5b8df70075930a1bd99cf453de760a,ffb7e0d09a4a884a,256,256,RGB,JPEG,23260,4
Potato___Early_blight/b09e0cba-0564-4dde-a90d-3c0d90d6336e___RS_Early.B 7776.JPG,Potato___Early_blight,True,667,b0b2a4d761b018c522ade5712c85dcbf98d2b0acee404e50b0ffb88cafd9f037,fc94c1f08e479c6c,256,256,RGB,JPEG,18932,1
Potato___Early_blight/b14e0de2-ab48-45b5-9d4d-e45e7c88b68f___RS_Early.B 8554.JPG,Potato___Early_blight,True,668,a4147cba872ebe4cf881dc4b58771f26e7c3b2140d77292d11e0a84ec7493c07,bb85f098c398cdd1,256,256,RGB,JPEG,19271,3
Potato___Early_blight/b17bf28e-c272-4a24-9f45-7d3a343de49f___RS_Early.B 7620.JPG,Potato___Early_blight,True,669,625473164e28bb5f9226644e90cd8baa52e787b7b8029404f7869ae8b963d1d9,9efae125ca04cd93,256,256,RGB,JPEG,21384,1
Potato___Early_blight/b1b3c9c7-a4b9-4048-be45-fa9c5e507c66___RS_Early.B 7466.JPG,Potato___Early_blight,True,670,45b73077d38a78400f88933647b80685cd950282f602e836f5b8a04d74916584,ee8560de35c8b28d,256,256,RGB,JPEG,16507,0
Potato___Early_blight/b1b55149-b5bc-460e-87af-a745fb01855d___RS_Early.B 7477.JPG,Potato___Early_blight,True,671,3fa3ddadefb68f32aabceb0f4907a537cc5e69c7cbfb1bf3446b980adb284891,abe9f8011f8c90bd,256,256,RGB,JPEG,22103,2
Potato___Early_blight/b21bc878-7b63-481e-a6d1-7e972627210e___RS_Early.B 7656.JPG,Potato___Early_blight,True,672,e76b364b5e74532d1a62629e7be070b4b7c6488f5bc0c0753fdf59fa4a64259c,af97c41ac96c8761,256,256,RGB,JPEG,21136,4
Potato___Early_blight/b29e0fdf-c39f-4b3a-b12f-c693374f15cf___RS_Early.B 8820.JPG,Potato___Early_blight,True,673,6cc889a4e56012e22af4e8262b61afc85b41728671d85482f54943374425e05c,bab4a181c75fc668,256,256,RGB,JPEG,19759,0
Potato___Early_blight/b2b7758e-f201-4d9c-bc27-d53bb09b2dac___RS_Early.B 7025.JPG,Potato___Early_blight,True,674,f8d00ea93f3b10c12e7ddb0856d662ea1d861fd2ecf7f9c793a1a6538c46627c,a200fd5fc378cf60,256,256,RGB,JPEG,21808,3
